common_risk_budget_percent,common_risk_budget_probability,is_external_display_point,model_id,selected_calibration_method,maximum_feasible_approval_rate_percent,approved_count,rejected_count,boundary_calibrated_pd_cutoff,approved_portfolio_mean_calibrated_pd,cumulative_expected_defaults,realised_approved_defaults,realised_approved_non_defaults,realised_approved_default_rate,budget_slack,feasibility_flag,status,stable_tie_break_rule
1.1,0.011,False,logit_T_plus_AD,identity,33.55167489814366,76833,152166,0.0166027576206698,0.0109999765005261,845.161194464928,661,76172,0.008603074199888,2.34994738182448e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.11,0.0111,False,logit_T_plus_AD,identity,34.150367468853574,78204,150795,0.0167956473242962,0.0110999437558384,868.0600014815914,688,77516,0.0087975039639916,5.6244161534754755e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.12,0.0112,False,logit_T_plus_AD,identity,34.74949672269311,79576,149423,0.0170054808372144,0.0111999727691877,891.2490330808862,707,78869,0.0088845883180858,2.7230812226636262e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.13,0.0113,False,logit_T_plus_AD,identity,35.34818929340303,80947,148052,0.0172012571237402,0.0112999502312026,914.697071365158,721,80226,0.0089070626459288,4.97687973870925e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.14,0.0114,False,logit_T_plus_AD,identity,35.94731854724257,82319,146680,0.0173966777893368,0.0113999575564057,938.4331060857633,736,81583,0.0089408277554392,4.2443594272870144e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.15,0.0115,False,logit_T_plus_AD,identity,36.5464478010821,83691,145308,0.0176065020126504,0.0114999818774209,962.4449833032336,757,82934,0.0090451780956136,1.812257908670456e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.16,0.0116,False,logit_T_plus_AD,identity,37.1447036886624,85061,143938,0.0178116032243985,0.0115999366275631,986.702209477145,775,84286,0.0091111084986068,6.337243689882865e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.17,0.0117,False,logit_T_plus_AD,identity,37.74295957624269,86431,142568,0.0180142612771023,0.011699993350037,1011.2421252370552,804,85627,0.0093022179542062,6.649962915397656e-09,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.18,0.0118,False,logit_T_plus_AD,identity,38.34034209756374,87799,141200,0.0182185053907322,0.0117999523421215,1036.024015685926,828,86971,0.009430631328375,4.765787849428382e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.19,0.0119,False,logit_T_plus_AD,identity,38.93728793575518,89166,139833,0.0184235265927355,0.0118999750804081,1061.073178019674,848,88318,0.0095103514792633,2.4919591839686617e-08,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
1.2,0.012,False,logit_T_plus_AD,identity,39.53379709081699,90532,138467,0.0186345410469609,0.011999998487824,1086.3838630996872,865,89667,0.0095546326160915,1.5121759469605143e-09,True,FEASIBLE,"selected calibrated PD ascending, then frozen base_order ascending"
