algorithm_family,t_model_id,t_plus_ad_model_id,n_bins,t_risk_bin,t_plus_ad_risk_bin,case_count,share_of_total,share_within_t_bin,target_default_count,observed_default_rate,bin_assignment
logit,logit_T,logit_T_plus_AD,20,1,13,2,8.733662592413068e-06,0.00017467248908296942,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,1,14,0,0.0,0.0,0,,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,1,15,3,1.31004938886196e-05,0.00026200873362445414,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,1,16,0,0.0,0.0,0,,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,1,17,0,0.0,0.0,0,,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,1,18,0,0.0,0.0,0,,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,1,19,1,4.366831296206534e-06,8.733624454148471e-05,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,1,20,0,0.0,0.0,0,,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,2,1,2546,0.011117952480141835,0.22235807860262008,5,0.0019638648860958365,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,2,2,3346,0.014611417517107062,0.29222707423580785,17,0.005080693365212194,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,2,3,2104,0.009187813047218546,0.18375545851528385,13,0.006178707224334601,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,2,4,1168,0.005100458953969231,0.10200873362445415,13,0.01113013698630137,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,2,5,681,0.0029738121127166495,0.05947598253275109,9,0.013215859030837005,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,2,6,574,0.0025065611640225503,0.050131004366812226,8,0.013937282229965157,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,2,7,485,0.002117913178660169,0.042358078602620086,10,0.020618556701030927,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,2,8,264,0.0011528434621985249,0.023056768558951966,7,0.026515151515151516,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,2,9,149,0.0006506578631347735,0.013013100436681222,1,0.006711409395973154,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,2,10,57,0.00024890938388377244,0.004978165938864629,1,0.017543859649122806,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,2,11,34,0.00014847226407102215,0.0029694323144104804,2,0.058823529411764705,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,2,12,21,9.17034572203372e-05,0.001834061135371179,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,2,13,12,5.24019755544784e-05,0.0010480349344978166,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,2,14,5,2.183415648103267e-05,0.0004366812227074236,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,2,15,3,1.31004938886196e-05,0.00026200873362445414,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,2,16,1,4.366831296206534e-06,8.733624454148471e-05,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,2,17,0,0.0,0.0,0,,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,2,18,0,0.0,0.0,0,,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,2,19,0,0.0,0.0,0,,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,2,20,0,0.0,0.0,0,,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,3,1,1082,0.004724911462495469,0.09449781659388647,2,0.0018484288354898336,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,3,2,2401,0.010484761942191887,0.2096943231441048,12,0.0049979175343606835,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,3,3,2298,0.010034978318682615,0.2006986899563319,18,0.007832898172323759,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,3,4,1753,0.007655055262250053,0.1531004366812227,15,0.008556759840273816,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,3,5,1147,0.005008755496748894,0.10017467248908297,11,0.00959023539668701,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,3,6,799,0.0034890982056690204,0.06978165938864629,10,0.012515644555694618,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,3,7,589,0.0025720636334656483,0.051441048034934496,13,0.022071307300509338,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,3,8,498,0.002174681985510854,0.043493449781659387,8,0.01606425702811245,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,3,9,433,0.001890837951257429,0.037816593886462885,10,0.023094688221709007,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,3,10,250,0.0010917078240516335,0.021834061135371178,9,0.036,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,3,11,109,0.0004759846112865122,0.009519650655021835,3,0.027522935779816515,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,3,12,43,0.00018777374573688096,0.0037554585152838427,2,0.046511627906976744,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,3,13,24,0.0001048039511089568,0.002096069868995633,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,3,14,12,5.24019755544784e-05,0.0010480349344978166,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,3,15,4,1.7467325184826136e-05,0.00034934497816593884,1,0.25,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,3,16,2,8.733662592413068e-06,0.00017467248908296942,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,3,17,3,1.31004938886196e-05,0.00026200873362445414,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,3,18,3,1.31004938886196e-05,0.00026200873362445414,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,3,19,0,0.0,0.0,0,,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,3,20,0,0.0,0.0,0,,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,4,1,524,0.0022882195992122234,0.045764192139737994,1,0.0019083969465648854,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,4,2,1348,0.0058864885872864075,0.1177292576419214,4,0.002967359050445104,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,4,3,2092,0.009135411071664068,0.18270742358078604,18,0.008604206500956023,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,4,4,1918,0.008375582426124132,0.1675109170305677,17,0.008863399374348279,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,4,5,1506,0.0065764479320870395,0.131528384279476,12,0.00796812749003984,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,4,6,1087,0.004746745618976502,0.09493449781659388,17,0.015639374425023,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,4,7,715,0.0031222843767876717,0.062445414847161575,10,0.013986013986013986,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,4,8,617,0.0026943349097594315,0.05388646288209607,4,0.006482982171799027,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,4,9,522,0.0022794859366198107,0.045589519650655025,8,0.01532567049808429,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,4,10,529,0.0023100537556932565,0.04620087336244542,9,0.017013232514177693,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,4,11,313,0.001366818195712645,0.027336244541484717,5,0.01597444089456869,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,4,12,143,0.0006244568753575343,0.012489082969432314,2,0.013986013986013986,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,4,13,60,0.000262009877772392,0.005240174672489083,2,0.03333333333333333,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,4,14,39,0.0001703064205520548,0.003406113537117904,2,0.05128205128205128,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,4,15,16,6.986930073930454e-05,0.0013973799126637554,1,0.0625,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,4,16,7,3.056781907344573e-05,0.000611353711790393,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,4,17,4,1.7467325184826136e-05,0.00034934497816593884,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,4,18,2,8.733662592413068e-06,0.00017467248908296942,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,4,19,3,1.31004938886196e-05,0.00026200873362445414,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
logit,logit_T,logit_T_plus_AD,20,4,20,5,2.183415648103267e-05,0.0004366812227074236,0,0.0,"separate global stable ranks by selected calibrated PD ascending, then frozen base_order ascending; bin 1 lowest risk"
